,customer_id,member_id,full_name,gender,date_of_birth,address,city,country,phone_number,email,occupation,education,marital_status,membership_level,join_date,expiry_date,membership_status,customer_points,total_redeemed_points,discount_rate,referral_code,age,membership_lifespan,num_day_since_last_active,num_active_last_7d,num_active_last_14d,num_active_last_30d,signup_in_latenight,most_active_hour,num_apply_lending,total_amount_spent,total_amount_spent_last_30d,total_amount_spent_last_60d,total_amount_spent_last_90d,total_amount_spent_last_180d,total_amount_spent_last_365d,total_tax_amount_spent,total_fee_amount_spent,num_completed_txn,num_canceled_txn,num_reject_txn,pct_reject2total_txn,top_rejected_reason,num_refunded_txn,top_refunded_reason,top_payment_method,top_payment_channel,is_ordering_shipping_address_same,prob_abuse_promotion,num_used_promotion,prob_abnormal_activity,num_select_promotion,num_interest_products,income_spending_ratio,income_stability,total_tax_amount,income_source,annually_income_segment,top_property_type,in_debt,monthly_bill_amount,total_annual_bill_amount
4018,39220,39220,Lê Thái H***n,Nữ,1993-02-09,"2617/78/97/128, Lê Văn Sỹ, Phường An Lạc, Quận Thủ Đức, Trà Vinh, Việt Nam",Trà Vinh,Việt Nam,+1-225-530-0705x019,jeffreymartinez@example.net,Giám đốc,Trung học phổ thông,Có 1 bé,VIP,2019-02-11,,Active,837,512,0.05,IX611,29,551,10,147,470,555,True,8,13,185786000,948034000,312070000,475176000,565216000,740250000,25799700,487470,137,29,1,0.3923296438967419,Sản phẩm giao muộn so với hẹn giao,9,Sản phẩm bị hỏng trong quá trình vận chuyển,Thanh toán bằng QR Code,"(['Cổng thanh toán của bên thứ ba'], [0])",True,0.8443277928754566,82,0.31,917,38,0.5334184555404781,Rất ổn định,3768000,Kinh doanh truyền thống,Trên 1 tỷ,Đất đai,Có,34000000,331884000
4019,67587,67587,Quách Xuân P****g,Nam,2010-12-18,"544/52/151/169, Cô Giang, Phường An Lợi Đông, Hoài Đức, Bình Dương, Việt Nam",Bình Dương,Việt Nam,592.271.2231,psanchez@example.net,Kỹ sư phần mềm,Không có,Độc thân,VIP,2017-12-16,,Active,813,132,0.1,YQ485,12,214,17,203,147,545,False,21,17,50017000,154841000,958083000,259347000,897533000,86006000,56940100,4915300,137,8,67,0.9094722306116224,Sản phẩm không đáp ứng yêu cầu của khách hàng,8,Sản phẩm nhận không đủ số lượng,Thẻ tín dụng,"(['Cổng thanh toán của bên thứ ba'], [0])",False,0.1881031947072606,83,0.43,615,39,0.9967856809605756,Rất ổn định,1698000,Kinh doanh online,Dưới 300 triệu,Đất đai,Không,9000000,303696000
4020,32404,32404,Phú Huyền N**c,Nam,2004-04-15,"2599/34/158P, Phố Lý Thường Kiệt, Phường 6, Hai Bà Trưng, Đà Nẵng, Việt Nam",Đà Nẵng,Việt Nam,796.810.8603,ncarson@example.com,Công nhân,Đại học,Độc thân,VIP,2019-02-17,,Active,538,18,0.07,FF580,18,896,264,250,437,467,False,14,19,458525000,335261000,200778000,765949000,633287000,33973000,62529500,8910470,95,29,36,0.1144350323180479,Sản phẩm giao muộn so với hẹn giao,8,Sản phẩm bị hỏng trong quá trình vận chuyển,Chuyển khoản ngân hàng,"(['Giao diện thanh toán trực tuyến trên website'], [0])",False,0.4967959047365369,96,0.96,648,33,0.535778315197188,Rất ổn định,9933000,Kinh doanh truyền thống,Dưới 300 triệu,Bất động sản thương mại,Có,32800000,105180000
4021,75442,75442,Ngụy Đức N**t,Nam,1991-09-14,"2279/874, Lý Chính Thắng, Phường An Phú, Thanh Oai, Kiên Giang, Việt Nam",Kiên Giang,Việt Nam,(478)976-9312x598,eallen@example.com,Lập trình viên,Sinh viên,Đã kết hôn,Loyalty,2017-04-20,,Active,301,6,0.04,GE985,31,721,178,60,220,151,True,10,10,3657684000,285420000,545451000,722497000,912098000,414434000,99317500,2899870,143,71,57,0.0111469128332066,Sản phẩm không đáp ứng yêu cầu của khách hàng,13,"Khách hàng đổi ý, không muốn mua nữa",Thanh toán bằng QR Code,"(['Giao diện thanh toán trực tuyến trên website'], [0])",True,0.2733337307161345,18,0.82,916,4,0.5855197651775397,Rất ổn định,2667000,Kinh doanh truyền thống,Dưới 300 triệu,Đất đai,Có,39600000,258912000
4022,3212,3212,Mạc Mỹ H**g,Nam,2007-10-22,"1024/62/96/164j, Đường Số 2, Phường Bình Trưng Tây, Quận 5, Đà Nẵng, Việt Nam",Đà Nẵng,Việt Nam,(294)537-9232x144,walkernicholas@example.org,Giám đốc,Trung học phổ thông,Có gia đình,VIP,2017-09-08,,Active,785,149,0.1,ND147,15,589,309,63,542,95,False,11,4,7625840000,653166000,990143000,119164000,705919000,814020000,94269800,4976460,260,46,1,0.608330164660557,Vấn đề khác,12,Sản phẩm gửi sai,Thanh toán qua cổng thanh toán trực tuyến,"(['Ứng dụng điện thoại di động'], [0])",True,0.778743785552767,59,0.66,941,2,0.3216457265824077,Rất ổn định,3663000,Cho thuê,Trên 1 tỷ,Căn hộ/Chung cư,Có,15900000,16500000
4023,65796,65796,Lục Đức Đ**g,Nam,2002-07-10,"2567/93/100/75/57, Phố Trần Phú, Phường Linh Trung, Thanh Oai, Tây Ninh, Việt Nam",Tây Ninh,Việt Nam,+1-271-366-3883,jmartinez@example.net,Kỹ sư phần mềm,Sinh viên,Độc thân,Loyalty,2019-12-22,,Active,310,229,0.05,CC775,20,882,142,77,526,265,False,18,4,3284629000,422406000,253179000,414278000,855579000,2781000,90422000,2643840,171,45,20,0.6774216170036262,Dịch vụ không chuyên nghiệp,10,Vấn đề khác,Thanh toán bằng QR Code,"(['Ứng dụng điện thoại di động'], [0])",True,0.9450499683650888,35,0.65,887,0,0.9728944120788536,Rất ổn định,1894000,Kinh doanh online,Trên 3 tỷ,Căn hộ/Chung cư,Không,15600000,444324000
4024,98823,98823,Phan Trâm T**i,Nam,2007-06-04,"1543/25/146/51/332u, Lê Thị Hồng Gấm, Phường An Phú, Quận Bình Thạnh, Cần Thơ, Việt Nam",Cần Thơ,Việt Nam,596-666-6002x71458,jeremymccullough@example.net,Xây dựng,Đại học,Có 2 bé,VIP,2015-10-10,,Active,769,310,0.05,KY278,15,728,342,24,109,494,False,13,5,520976000,316327000,924417000,390832000,787980000,140517000,38249100,8392690,69,86,26,0.6103780015068708,Sản phẩm giao muộn so với hẹn giao,13,Sản phẩm đã hết hạn sử dụng,Thẻ tín dụng,"(['Cổng thanh toán của bên thứ ba'], [0])",True,0.7845322628906644,17,0.56,600,41,0.1511419637840071,Rất ổn định,973000,Kinh doanh online,Trên 1 tỷ,Bất động sản thương mại,Có,31000000,82644000
4025,34535,34535,Đông Phương M**h,Nam,1997-12-13,"2241/64/135o, Hoàng Sa, Phường Bình Trưng Đông, Quận Phú Nhuận, Bình Thuận, Việt Nam",Bình Thuận,Việt Nam,+1-572-943-4020x786,ulewis@example.org,Lập trình viên,Đại học,Độc thân,Loyalty,2021-04-17,,Active,228,105,0.04,TT497,25,473,95,225,13,845,True,22,19,2488484000,506011000,428484000,427798000,272698000,154672000,56240600,3078410,243,87,19,0.2546341763577953,Sản phẩm không đáp ứng yêu cầu của khách hàng,10,Khách hàng không nhận được hàng,Thanh toán qua cổng thanh toán trực tuyến,"(['Điểm thanh toán tự động'], [0])",False,0.265156201769838,34,0.96,973,26,0.8568300637522861,Thất thường,1438000,Kinh doanh online,Trên 3 tỷ,Căn hộ/Chung cư,Có,12100000,324612000
4026,81789,81789,Tiêu Thuý X**n,Nam,2003-12-27,"1543/38/183/163/50, Hai Triều, Phường 12, Quận 8, Đà Nẵng, Việt Nam",Đà Nẵng,Việt Nam,736.555.8161,haleymelissa@example.com,Kỹ sư,Đi làm,Tái hôn,Loyalty,2019-10-06,,Active,329,106,0.04,QF207,19,646,138,126,538,491,False,7,6,4434456000,789108000,963977000,30727000,617623000,106034000,73133900,2403450,218,36,3,0.4473371233650433,Sản phẩm không như hình ảnh minh họa,11,Sản phẩm nhận không đủ số lượng,Chuyển khoản ngân hàng,"(['Điểm thanh toán tự động'], [0])",False,0.039329567107098,60,0.1,719,27,0.9070669316962092,Tạm ổn,4889000,Đầu tư,Từ 300 triệu tới 1 tỷ,Đất đai,Không,7700000,299076000
4027,9128,9128,Lư Phúc K***h,Nam,2007-08-10,"1693/95/90/243, Hồ Hảo Hớn, Phường An Phú, Ba Đình, Bắc Giang, Việt Nam",Bắc Giang,Việt Nam,691-378-5194,williamgonzales@example.org,Bác sĩ,Đại học,Có 2 bé,VIP,2020-11-23,2022-03-03,Expired,645,312,0.1,PR139,15,697,51,115,393,202,False,23,5,3720542000,457273000,830901000,460547000,629620000,802692000,41911900,2289800,149,60,1,0.1918805432432915,Sản phẩm không hoạt động đúng cách,8,Sản phẩm không đúng mô tả,Thanh toán qua cổng thanh toán trực tuyến,"(['Cổng thanh toán của bên thứ ba'], [0])",True,0.7436403024684802,81,0.33,290,4,0.0065596099891599,Ổn định,8343000,Kinh doanh truyền thống,Từ 300 triệu tới 1 tỷ,Bất động sản thương mại,Có,1200000,67452000
4028,48803,48803,Mạnh Ngọc D*y,Nam,1989-03-06,"1461/89/97/65/386, Lý Chính Thắng, Phường 8, Phú Thọ, Hà Nam, Việt Nam",Hà Nam,Việt Nam,+1-327-772-5552x070,angelalambert@example.com,Giám đốc,Đi làm,Có 2 bé,Loyalty,2022-02-15,,Active,242,155,0.05,SQ675,33,293,116,203,578,770,False,4,4,2119390000,913679000,209212000,254946000,202795000,30552000,80145400,4637910,99,9,51,0.6527419313849026,Sản phẩm không như hình ảnh minh họa,6,Sản phẩm đã hết hạn sử dụng,Thẻ tín dụng,"(['Điểm thanh toán tự động'], [0])",False,0.9638943053101432,99,0.56,720,30,0.5773306778275611,Tạm ổn,681000,Kinh doanh online,Dưới 300 triệu,Đất đai,Không,17300000,66996000
4029,27848,27848,Mộc Phong H**i,Nam,1985-06-22,"860/61/157/96/98F, Trần Hưng Đạo, Phường Cát Lái, Quận 10, Tây Ninh, Việt Nam",Tây Ninh,Việt Nam,(509)991-1547,rthompson@example.org,Diễn viên,Trung học phổ thông,Độc thân,VIP,2018-01-02,,Active,651,128,0.07,UI115,37,473,16,181,412,621,True,20,5,5084941000,505781000,826181000,803900000,875213000,592243000,46771800,6080010,101,68,21,0.9817959372444484,Vấn đề khác,6,Sản phẩm gửi sai,Thanh toán qua cổng thanh toán trực tuyến,"(['Cổng thanh toán của bên thứ ba'], [0])",False,0.6981880544112019,97,0.89,742,44,0.613774329336897,Rất ổn định,9877000,Cho thuê,Từ 300 triệu tới 1 tỷ,Bất động sản thương mại,Có,15300000,586104000
4030,1337,1337,Hạ Vân H*a,Nam,2000-10-28,"1102/67/148T, Bùi Hữu Nghĩa, Phường Tam Phú, Hai Bà Trưng, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,659.606.7033x141,cynthiagordon@example.com,Giám đốc,Không có,Có gia đình,VIP,2022-10-27,,Active,863,727,0.07,YZ465,22,331,161,299,353,767,True,7,6,5533443000,911230000,106719000,220028000,63531000,90127000,33112200,4683470,83,30,2,0.3642626163800398,Sản phẩm không như hình ảnh minh họa,7,Sản phẩm đã hết hạn sử dụng,Chuyển khoản ngân hàng,"(['Điểm thanh toán tự động'], [0])",True,0.1596747496890881,89,0.94,503,34,0.1482098638926762,Rất ổn định,9073000,Đầu tư,Trên 1 tỷ,Căn hộ/Chung cư,Có,37900000,429456000
4031,17963,17963,Tạ Trung H*y,Nữ,1985-08-10,"1737/647, Đường Số 1, Phường Linh Tây, Quận 12, Quảng Ngãi, Việt Nam",Quảng Ngãi,Việt Nam,001-915-608-0799x6724,stevensrebecca@example.org,Kiến trúc sư,Sinh viên,Độc thân,VIP,2020-03-11,,Active,878,876,0.05,AI869,37,833,287,188,583,142,False,15,11,931761000,990626000,916710000,920662000,798042000,43941000,47086100,932630,284,10,14,0.710988192307498,Khách hàng không hài lòng với trải nghiệm mua hàng,12,Khách hàng không nhận được hàng,Tiền mặt khi nhận hàng (COD),"(['Ứng dụng điện thoại di động'], [0])",False,0.7217927252259633,81,0.2,644,49,0.2625487313575035,Ổn định,2906000,Cho thuê,Từ 300 triệu tới 1 tỷ,Căn hộ/Chung cư,Có,12300000,16848000
4032,64500,64500,Trang Thị K**i,Nữ,2012-09-20,"2448/80/160, Hồ Tùng Mậu, Phường An Phú, Thạch Thất, Bà Rịa - Vũng Tàu, Việt Nam",Bà Rịa - Vũng Tàu,Việt Nam,+1-928-545-5345,christopherhester@example.com,Kiến trúc sư,Sinh viên,Đã kết hôn,VIP,2020-09-27,,Active,620,99,0.05,LN465,10,884,83,255,73,56,True,11,5,6863826000,776268000,653519000,833676000,38641000,257459000,55966500,8185580,210,5,1,0.0175089728131598,Khách hàng không hài lòng với trải nghiệm mua hàng,10,Khách hàng không nhận được hàng,Chuyển khoản ngân hàng,"(['Giao diện thanh toán trực tuyến trên website'], [0])",False,0.4138780409146007,2,0.87,496,9,0.394270726812953,Rất ổn định,3630000,Đầu tư,Trên 3 tỷ,Đất đai,Có,41700000,516828000
4033,29872,29872,Cung Xuân Đ*c,Nam,1991-11-16,"1181/93/5/248I, Đặng Tất, Phường An Khánh, Đông Anh, Cần Thơ, Việt Nam",Cần Thơ,Việt Nam,728-445-8935,zmendez@example.com,Kỹ sư phần mềm,Thạc sĩ,Có gia đình,VIP,2020-10-24,,Active,531,519,0.1,BL422,31,289,85,229,207,256,True,19,1,5375939000,193464000,881053000,423183000,646368000,656690000,54005200,4102140,263,15,4,0.2581509581745218,Dịch vụ không chuyên nghiệp,2,Khách hàng không nhận được hàng,Chuyển khoản ngân hàng,"(['Cửa hàng trực tiếp'], [0])",False,0.9438790345350784,32,0.68,583,44,0.1270853603941273,Ổn định,4358000,Đầu tư,Trên 1 tỷ,Căn hộ/Chung cư,Có,38600000,97200000
4034,40392,40392,Lục Anh Đ**h,Nữ,1988-07-02,"2769/45/140/99/320, Hoàng Văn Thụ, Phường Thủ Thiêm, Quận 11, Quảng Bình, Việt Nam",Quảng Bình,Việt Nam,378.961.3691,sandraday@example.com,Lập trình viên,Đại học,Độc thân,VIP,2015-03-03,2016-01-13,Expired,537,309,0.05,RZ200,34,865,44,253,120,828,True,18,6,6147980000,797764000,714560000,957461000,653162000,170432000,306600,144160,79,20,32,0.6959076540981892,Dịch vụ không chuyên nghiệp,14,Sản phẩm nhận không đủ số lượng,Tiền mặt khi nhận hàng (COD),"(['Ứng dụng điện thoại di động'], [0])",False,0.7253848405963832,58,0.8,973,45,0.7831196120622644,Ổn định,5460000,Đầu tư,Trên 3 tỷ,Đất đai,Có,22100000,313704000
4035,61789,61789,Vưu Tuấn T**m,Nam,1999-03-31,"641/22/47/99, Lê Thánh Tôn, Phường 6, Ba Đình, Quảng Ngãi, Việt Nam",Quảng Ngãi,Việt Nam,702-402-8930x790,alexisjohnson@example.net,Kỹ sư phần mềm,Đại học,Độc thân,VIP,2022-04-24,,Active,569,360,0.07,XD322,23,115,53,256,382,132,True,0,19,9873005000,350252000,179307000,579709000,66775000,483333000,86904800,3673070,271,64,30,0.4764268629694466,Sản phẩm không hoạt động đúng cách,12,Khách hàng không nhận được hàng,Thẻ tín dụng,"(['Cửa hàng trực tiếp'], [0])",True,0.4231735327325637,78,0.45,607,18,0.6987574826419924,Thất thường,1876000,Freelancer,Trên 1 tỷ,Căn hộ/Chung cư,Không,18100000,385068000
4036,69318,69318,Hoàng Vân T**m,Nam,2004-01-25,"2544/12/154/159/363c, Ngô Đức Kế, Phường Linh Đông, Quận 1, Long An, Việt Nam",Long An,Việt Nam,+1-750-870-7731x100,slopez@example.org,Công nhân,Trung học phổ thông,Độc thân,VIP,2018-07-29,,Active,768,610,0.1,OE854,18,760,254,21,212,769,False,14,6,3676460000,222231000,721867000,75003000,309178000,274918000,62504800,6152780,105,11,3,0.8494877998582101,Khách hàng không hài lòng với trải nghiệm mua hàng,13,Khách hàng không nhận được hàng,Chuyển khoản ngân hàng,"(['Điểm thanh toán tự động'], [0])",True,0.3177875364507478,83,0.21,601,28,0.2957351912916192,Rất ổn định,5262000,Đầu tư,Từ 300 triệu tới 1 tỷ,Căn hộ/Chung cư,Có,13600000,332412000
4037,10444,10444,Vưu Tuấn T**m,Nữ,1992-12-15,"542/9/63, Điện Biên Phủ, Phường 4, Đan Phượng, Hà Nội, Việt Nam",Hà Nội,Việt Nam,(359)344-5135x8876,halepatrick@example.net,Nhân viên hỗ trợ kỹ thuật,Trung học phổ thông,Đã kết hôn,VIP,2020-03-24,,Active,821,27,0.07,EY715,30,728,114,176,498,682,False,22,9,4495373000,481768000,95805000,474432000,327729000,222821000,31534900,3640550,276,49,10,0.7451064271104452,Sản phẩm giao muộn so với hẹn giao,6,Khách hàng không nhận được hàng,Tiền mặt khi nhận hàng (COD),"(['Cổng thanh toán của bên thứ ba'], [0])",True,0.7505268902163321,53,0.94,220,40,0.61276410932567,Ổn định,8102000,Cho thuê,Trên 3 tỷ,Bất động sản thương mại,Có,8900000,394032000
4038,16262,16262,Lỗ Hữu Đ**h,Nam,1989-01-03,"1299/22/1/140, Hòa Hảo, Phường Tam Phú, Thanh Xuân, Quảng Nam, Việt Nam",Quảng Nam,Việt Nam,496.370.6203,isaiahbauer@example.com,Giám đốc,Đi làm,Độc thân,VIP,2022-03-20,,Active,999,501,0.07,QC407,34,655,291,262,561,252,True,18,13,5347466000,626091000,879766000,801372000,353527000,223028000,16324900,9701710,287,57,2,0.2778819844457074,Khách hàng không hài lòng với trải nghiệm mua hàng,7,Sản phẩm bị hỏng trong quá trình vận chuyển,Thanh toán bằng QR Code,"(['Cửa hàng trực tiếp'], [0])",False,0.0402322914497241,32,0.09,465,28,0.1437433798110848,Rất ổn định,4638000,Kinh doanh truyền thống,Từ 300 triệu tới 1 tỷ,Bất động sản thương mại,Có,28100000,171996000
4039,12516,12516,Mã Văn K***h,Nữ,2003-12-03,"1679/14/99/47, Cống Quỳnh, Phường An Phú Đông, Quận 3, Hà Nội, Việt Nam",Hà Nội,Việt Nam,+1-216-458-5920x01912,grahamcynthia@example.org,Kiến trúc sư,Trung học phổ thông,Đã kết hôn,VIP,2016-05-18,,Active,546,535,0.1,EE327,19,776,126,29,297,941,True,20,8,142961000,792667000,974047000,654222000,284069000,467427000,49142000,9778920,96,58,9,0.4637288618778006,Sản phẩm giao muộn so với hẹn giao,15,Sản phẩm không đúng mô tả,Thanh toán bằng QR Code,"(['Giao diện thanh toán trực tuyến trên website'], [0])",True,0.1920300100925281,78,0.14,354,28,0.5661550325990412,Ổn định,8929000,Kinh doanh truyền thống,Dưới 300 triệu,Căn hộ/Chung cư,Có,14700000,480000
4040,17444,17444,Quách Lan T***h,Nữ,1995-02-01,"243/119, Lê Đức Thọ, Phường 1, Gia Lâm, Hà Nội, Việt Nam",Hà Nội,Việt Nam,462.389.9003x01847,warrenjose@example.com,Giám đốc,Sinh viên,Có gia đình,Loyalty,2022-06-30,,Active,340,287,0.04,DL733,27,339,176,200,418,550,False,13,8,9273036000,597242000,122626000,238592000,484058000,392302000,76393100,3953940,76,43,67,0.876958552648559,Dịch vụ không chuyên nghiệp,8,Sản phẩm đã hết hạn sử dụng,Chuyển khoản ngân hàng,"(['Điểm thanh toán tự động'], [0])",False,0.0350449654842497,24,0.39,147,0,0.0614337632929776,Rất ổn định,9836000,Freelancer,Dưới 300 triệu,Bất động sản thương mại,Không,49800000,219384000
4041,47186,47186,Lục Đức H*a,Nam,2006-07-20,"93/206, Cống Quỳnh, Phường Thủ Thiêm, Thanh Trì, Hải Phòng, Việt Nam",Hải Phòng,Việt Nam,001-674-985-9613x8750,qballard@example.net,Kỹ sư,Đại học,Độc thân,VIP,2016-08-15,,Active,895,626,0.07,FX703,16,776,267,106,130,508,True,10,4,8810930000,997412000,134941000,238147000,925134000,13686000,65618200,3861130,159,98,3,0.0084992729453187,Sản phẩm không đáp ứng yêu cầu của khách hàng,12,Sản phẩm đã hết hạn sử dụng,Tiền mặt khi nhận hàng (COD),"(['Giao diện thanh toán trực tuyến trên website'], [0])",True,0.3158292818427898,24,0.39,61,39,0.6742163964619291,Rất ổn định,4388000,Đầu tư,Trên 1 tỷ,Bất động sản thương mại,Có,24200000,471516000
4042,95340,95340,Phạm Xuân T***g,Nam,1967-11-16,"831/23/43/168/391, Lê Thánh Tôn, Phường 7, Mỹ Đức, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,+1-379-638-0079,maureenharris@example.com,Lập trình viên,Đại học,Độc thân,VIP,2020-03-05,,Active,557,390,0.1,BD531,55,886,221,31,128,709,True,10,3,6165927000,293961000,593214000,317967000,83879000,914459000,33353900,637040,16,78,1,0.1335066173695638,Vấn đề khác,11,Sản phẩm bị hỏng trong quá trình vận chuyển,Tiền mặt khi nhận hàng (COD),"(['Giao diện thanh toán trực tuyến trên website'], [0])",False,0.8530379794093552,20,0.25,263,2,0.895582089860927,Rất ổn định,2664000,Cho thuê,Trên 3 tỷ,Căn hộ/Chung cư,Có,27000000,593412000
4043,27229,27229,Mai Đức N*a,Nữ,2000-10-23,"1142/61/159/231I, Hai Triều, Phường 9, Đan Phượng, Hải Phòng, Việt Nam",Hải Phòng,Việt Nam,540-848-3227x29316,fadams@example.org,Ca sĩ,Trung học phổ thông,Độc thân,Loyalty,2020-04-28,2020-05-22,Expired,110,72,0.03,OA630,22,635,203,172,468,667,True,17,4,8596935000,294091000,948651000,100950000,357417000,900470000,13312700,5345270,300,52,2,0.7441542610158545,Khách hàng không hài lòng với trải nghiệm mua hàng,8,Vấn đề khác,Thanh toán qua cổng thanh toán trực tuyến,"(['Cửa hàng trực tiếp'], [0])",True,0.0291569449663944,56,0.97,167,37,0.7599319976833857,Ổn định,3763000,Kinh doanh online,Trên 1 tỷ,Căn hộ/Chung cư,Không,24000000,356244000
4044,27357,27357,Hà Đức M**h,Nam,2005-05-26,"1048/80/174/172, Đinh Tiên Hoàng, Phường An Khánh, Quận 4, Hải Phòng, Việt Nam",Hải Phòng,Việt Nam,001-592-626-9238x71219,johnstonbrian@example.com,Kỹ sư phần mềm,Đi làm,Đã kết hôn,VIP,2021-08-15,,Active,835,78,0.07,WG274,17,876,111,1,181,640,True,18,6,3931449000,186787000,59876000,717137000,188946000,466721000,62919100,424690,104,20,1,0.6815360903370465,Vấn đề khác,9,Sản phẩm không đúng mô tả,Thẻ tín dụng,"(['Ứng dụng điện thoại di động'], [0])",True,0.6250690604697122,18,0.31,167,23,0.396701166208244,Ổn định,6573000,Đầu tư,Trên 1 tỷ,Nhà ở chính,Không,30400000,493572000
4045,39082,39082,Đoàn Xuân Y*n,Nam,2012-03-27,"934/2/147Z, Phó Đức Chính, Phường An Khánh, Sóc Sơn, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,3628337624,davisbrittney@example.org,Lập trình viên,Đại học,Độc thân,VIP,2022-08-10,,Active,683,242,0.07,YW749,10,874,39,225,157,926,False,21,11,7433897000,155130000,249783000,207381000,731639000,832309000,36751500,4468830,79,94,18,0.5958620820545261,Sản phẩm giao muộn so với hẹn giao,5,Sản phẩm nhận không đủ số lượng,Thẻ tín dụng,"(['Điểm thanh toán tự động'], [0])",True,0.276771429991585,88,0.38,396,12,0.4558105721457043,Rất ổn định,9053000,Làm thuê,Từ 300 triệu tới 1 tỷ,Căn hộ/Chung cư,Có,9500000,102624000
4046,85348,85348,Phú Linh Đ*n,Nam,2003-05-01,"1982/338, Lê Duẩn, Phường An Cư, Sóc Sơn, Cần Thơ, Việt Nam",Cần Thơ,Việt Nam,974-622-3165x907,jamesthomas@example.net,Kỹ sư,Không có,Độc thân,VIP,2017-02-02,,Active,585,459,0.07,ZJ418,19,781,54,60,37,723,True,17,20,5191004000,421592000,327513000,789329000,946159000,348455000,8863100,1293240,203,98,1,0.657514962104622,Sản phẩm không đáp ứng yêu cầu của khách hàng,3,Sản phẩm đã hết hạn sử dụng,Thanh toán bằng QR Code,"(['Ứng dụng điện thoại di động'], [0])",False,0.038120139869582,50,0.43,109,29,0.7375771027449513,Rất ổn định,2672000,Đầu tư,Từ 300 triệu tới 1 tỷ,Đất đai,Có,5200000,196752000
4047,35218,35218,Lại Thuý Đ*i,Nữ,2010-06-21,"2304/24/8/209, Võ Thị Sáu, Phường 10, Gia Lâm, Hà Nội, Việt Nam",Hà Nội,Việt Nam,001-477-321-9182x92975,schmidtjack@example.org,Lập trình viên,Trung học phổ thông,Độc thân,VIP,2018-01-09,,Active,640,379,0.1,ED685,12,136,153,295,129,405,True,11,18,9062750000,865806000,205311000,836919000,501406000,174333000,48178700,584770,213,38,10,0.0057189325123043,Sản phẩm không hoạt động đúng cách,7,Khách hàng không nhận được hàng,Thanh toán qua cổng thanh toán trực tuyến,"(['Cửa hàng trực tiếp'], [0])",False,0.5110856647394315,44,0.12,360,47,0.0966780640416061,Rất ổn định,6370000,Kinh doanh online,Dưới 300 triệu,Nhà ở chính,Có,13200000,383544000
4048,55249,55249,Lỗ Trường H**n,Nữ,1994-04-20,"52/8/109/146, Phố Nguyễn Thị B, Phường Thảo Điền, Tây Hồ, Cần Thơ, Việt Nam",Cần Thơ,Việt Nam,001-620-764-1353,davisnicole@example.org,Kỹ sư,Đại học,Có 2 bé,Loyalty,2022-09-01,,Active,129,102,0.05,TN617,28,188,349,233,262,658,False,8,3,2302091000,167760000,170955000,380389000,617813000,495040000,49560300,3630060,158,35,24,0.1157385701417353,Sản phẩm giao muộn so với hẹn giao,6,Sản phẩm nhận không đủ số lượng,Thẻ tín dụng,"(['Giao diện thanh toán trực tuyến trên website'], [0])",False,0.5050749169877932,31,0.31,79,26,0.9423681089068984,Rất ổn định,1776000,Làm thuê,Trên 1 tỷ,Nhà ở chính,Không,16700000,456924000
4049,76062,76062,Mai Đức T***h,Nữ,2010-05-08,"468/90/18, Trần Huy Liệu, Phường 1, Quận Bình Thạnh, Đắk Lắk, Việt Nam",Đắk Lắk,Việt Nam,(283)667-8803x6846,teresa17@example.net,Kỹ sư,Đi làm,Độc thân,VIP,2017-05-27,,Active,684,308,0.07,OQ194,12,894,206,161,161,746,True,11,6,9382568000,940085000,663361000,375725000,861744000,30654000,46971400,2497410,89,34,6,0.8102250222730455,Khách hàng không hài lòng với trải nghiệm mua hàng,15,Sản phẩm gửi sai,Thẻ tín dụng,"(['Ứng dụng điện thoại di động'], [0])",True,0.0202640630210367,27,0.06,700,12,0.8518226450856542,Ổn định,755000,Kinh doanh truyền thống,Dưới 300 triệu,Bất động sản thương mại,Có,7600000,471156000
4050,458,458,Mạc Hồng H**h,Nữ,2001-04-15,"760/45/196h, Đường Võ Văn C, Phường 6, Quận 11, Hà Nội, Việt Nam",Hà Nội,Việt Nam,674-533-3993,rwilson@example.org,Designer,Đại học,Độc thân,VIP,2018-05-30,,Active,800,686,0.1,NW487,21,311,72,187,69,1000,True,13,19,8341801000,388076000,734228000,859970000,305811000,936993000,25229400,7257440,34,19,1,0.562490940405721,Sản phẩm không đáp ứng yêu cầu của khách hàng,2,Sản phẩm gửi sai,Thanh toán bằng QR Code,"(['Điểm thanh toán tự động'], [0])",False,0.5226644419756599,82,0.48,926,10,0.3253293989946191,Rất ổn định,9071000,Kinh doanh truyền thống,Trên 3 tỷ,Bất động sản thương mại,Có,31500000,289176000
